PMCID,pair_id,isFraud,first_order_coherence,second_order_coherence,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,entropy,perplexity,per_word_perplexity,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,segmented_ttr,mltd,hdd,modal_verb_rate,passive_voice_rate,negation_rate,first_person_singular_rate,first_person_plural_rate,number_rate,n_acronym_mentions,n_unique_acronyms,n_defined_acronyms,acronym_density,ratio_defined_acronyms,n_citations,citation_density,polarity,subjectivity,n_words
PMC3899746,465,False,0.6575357554792669,0.6555927458630745,48.1781746031746,13.015697257191512,14.538164801953418,16.54751566015934,15.254165298303228,12.588994708994708,54.22152283646537,7.339080459770115,3.2899805224530256,1.130613810270367,0.3676185265691944,0.0757615132239323,5.021164021164021,4.0,3.4174559758678336,26.06896551724138,22.0,17.38429275415107,1.562610229276896,1.0,0.9305962671602982,4536,1186,0.2614638447971781,23475,174,155.77414338352685,4.485913496523413e+67,8.585480376121366e+63,0.0752153110047847,0.1098564593301435,0.0202870813397129,0.0455502392344497,0.0287081339712918,0.1236363636363636,0.0001913875598086,0.2924401913875598,0.0390430622009569,0.0118660287081339,0.0072727272727272,0.0214354066985645,0.1266985645933014,0.0089952153110047,0.0030622009569377,0.0821052631578947,0.0036363636363636,True,1886.0,0.8266028708133971,4.492822966507177,5225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880509900812833,0.0517778493930604,0.0310810326923765,0.0253518100762702,0.0225588140509184,0.0158269774769935,0.0176173595445268,0.0051563003544956,0.0040820711139757,0.0323444976076555,0.7542412105028927,58.313760965814886,0.8300089515842121,7.21674284339668,0.4827586206896552,1.6839066634592257,0.7216742843396681,1.443348568679336,43.05989896560019,110,36,2,26.461390425787823,0.0555555555555555,49,11.787346644214578,0.0570381668063119,0.4257672636503282,4157
PMC6310942,466,False,0.7244877746105194,0.6959190611020628,32.9310626685961,15.666624687451243,16.807599913385168,19.409702685088856,20.450173033301542,17.843494980913338,65.22155630271223,10.43824701195219,3.628070621245669,1.327138738258512,0.36110522382061,0.0583420095862599,5.900325180262972,5.0,4.405161446596048,28.179282868525892,23.0,17.476555983587712,1.717517319383571,1.0,1.0794534701250005,7073,1775,0.2509543333804609,43056,251,195.9581876375891,1.269286248076218e+85,1.511774950066958e+81,0.0734873749404478,0.1090995712243925,0.0213196760362077,0.0359695092901381,0.0290614578370652,0.0721772272510719,0.0,0.3055026202953788,0.0545497856121962,0.0138161029061457,0.0171510242972844,0.0214387803716055,0.1516198189614102,0.0069080514530728,0.0001191043353978,0.0801572177227251,0.0076226774654597,True,2570.0,0.7863268222963316,5.128156264888042,8396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391757725883457,0.0931900357578058,0.0748516750234723,0.0633052997462993,0.0426097205297748,0.0373359435865678,0.0061127869114444,0.0047943426756427,0.0028766056053856,0.0426393520724154,0.8145757403189066,89.77432085818432,0.8880680099812324,7.471171024849764,0.4661354581673306,1.7865843755075526,0.3248335228195549,11.206756537274646,64.47945427968166,424,111,5,68.86470683774566,0.045045045045045,113,18.353094039304853,0.0791521196521196,0.4191702449202452,6157
PMC7745499,467,False,0.7034094404867467,0.682983405750616,45.4496961249655,13.423721841332029,15.465198092745783,17.596462564533084,17.29553483082376,15.073261508325174,58.45876519823631,8.45054945054945,3.5777796169460263,1.212851606557853,0.3616725716769494,0.0682746763560282,5.442843150972436,5.0,3.800933685768751,26.17948717948718,23.0,16.06103344562269,1.593535749265426,1.0,0.9943327132556544,7147,1395,0.1951867916608367,40259,273,206.32321999444807,4.027503551890099e+89,4.7348971924407465e+85,0.0979308723254173,0.1080413825534916,0.0145779449800141,0.0355043498706795,0.037150246884552,0.0546672936750529,0.0,0.335175170467905,0.0533740888784387,0.012814483893722,0.0050552551140371,0.0155184575593698,0.1550670115212791,0.005525511403715,0.0002351281448389,0.0660710086997413,0.0032917940277451,False,2307.0,0.7812132612273689,4.7330119915353865,8506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3334670100046435,0.2772172738401789,0.2292625269112246,0.1847270885220988,0.1559795685761323,0.1308202119127021,0.0143526531301447,0.0136772341593144,0.0044113301532356,0.0430284505055255,0.7541842772612003,58.61900260344211,0.8590107761197472,4.717775905644482,0.6410256410256411,3.7068239258635214,0.0,0.6739679865206403,73.96798652064027,422,89,12,71.10362257792754,0.1348314606741573,59,9.941027801179445,0.0505991216347417,0.4893760636900476,5935
PMC4697838,468,False,0.6451331432137264,0.6036454379735958,42.55743840063101,12.99049746685678,14.959086233893837,16.644045748263206,15.844446045566237,15.196936565239817,55.63796377756879,7.488235294117647,3.171430096908652,0.9427263364111804,0.3788531446128207,0.0613427418778869,5.492264053635894,4.0,3.7290680346180296,22.811764705882357,21.0,11.925744882541307,1.6681279009798866,1.0,1.0561688685267392,3878,1144,0.294997421351212,21950,170,109.13438158808594,2.491493219707087e+47,5.502414354476782e+43,0.0898851590106007,0.1135159010600706,0.0176678445229682,0.0454946996466431,0.0348939929328621,0.0671378091872791,0.0002208480565371,0.316916961130742,0.0278268551236749,0.0181095406360424,0.0077296819787985,0.0189929328621908,0.1411219081272084,0.0077296819787985,0.0,0.0892226148409894,0.0035335689045936,True,1438.0,0.8239840989399293,4.847614840989399,4528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1062509694431518,0.0611136962928493,0.0374980611136962,0.0288118504730882,0.0242748565224135,0.0242748565224135,0.0117884287265394,0.0023266635644485,0.00814332247557,0.0300353356890459,0.8004074170801776,81.79108986803539,0.866274399729061,6.686046511627907,0.6235294117647059,3.779069767441861,0.0,4.941860465116279,32.26744186046512,281,55,8,81.68604651162791,0.1454545454545454,41,11.918604651162791,0.0324328584037321,0.445165788903653,3440
PMC3012205,469,False,0.8143868926498625,0.8096428194516142,17.665518777019656,19.74555185165894,19.96468201084345,24.053544455440388,23.97154273660086,17.569596958174902,76.4076253971561,14.547945205479452,3.961694280027935,1.1085771765473298,0.3569518554021784,0.0389648234119964,5.814828897338403,5.0,3.7248942452134473,36.02739726027397,32.0,18.755801004167687,1.8038022813688213,1.0,1.0823088222697144,2630,734,0.2790874524714828,15750,73,81.73334317919877,3.135739164386065e+35,1.0177666875644482e+32,0.1236611489776046,0.1123012009087958,0.0438169425511197,0.0580980201233365,0.0334307043167802,0.0814670561506004,0.0,0.2307692307692307,0.0191496267445634,0.0210970464135021,0.017851346965271,0.0103862382343395,0.1376176566049984,0.0185004868549172,0.0,0.0860110353781239,0.0058422590068159,True,1162.0,0.836741317753976,5.111976630963973,3081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433781503456535,0.0996679549289641,0.0693484295901148,0.0586794404224048,0.0389744706330629,0.0349463828860704,0.0165478199335909,0.0023950792009144,0.0091448478580371,0.0165530671859785,0.8079860842674913,81.7054790624936,0.8521864590260513,23.828756058158323,0.410958904109589,4.846526655896607,0.0,1.2116316639741518,24.23263327948304,23,3,0,9.289176090468496,0.0,44,17.770597738287563,0.1124746087246087,0.4892247752247758,2476
PMC8010660,470,False,0.7020992410797922,0.6818520948587661,38.7339125916042,15.157361746466744,16.02879762491467,18.695088660352837,19.15442235872954,15.514969737726968,62.16475594812485,9.632411067193676,3.7437800896219926,1.0918341075628633,0.3636568651150338,0.0546084496715514,5.4969737726967045,4.0,6.958737855145543,29.387351778656125,26.0,15.297580413408856,1.6344317417619367,1.0,1.120835591968988,7435,1594,0.2143913920645595,42396,253,228.37475069546053,1.5201765646257384e+99,1.6966256301626543e+95,0.0758928571428571,0.1063616071428571,0.0145089285714285,0.0292410714285714,0.0316964285714285,0.0810267857142857,0.0,0.2847098214285714,0.0751116071428571,0.0130580357142857,0.0064732142857142,0.0465401785714285,0.1524553571428571,0.0064732142857142,0.0001116071428571,0.06640625,0.0099330357142857,False,2661.0,0.7558035714285715,4.7316964285714285,8960.0,0.0001344989912575,0.0,0.0,0.0,0.0,0.0,0.2725446876882908,0.2291022293633259,0.1862221329584253,0.1435227957421169,0.1301667001405904,0.106226149829283,0.0078328981723237,0.0081542478409319,0.0033741715203856,0.0431919642857142,0.7870322231248308,74.90897816059143,0.8610053281074034,3.878374185541421,0.4229249011857707,3.2578343158547933,0.0,1.861619609059882,98.04529941048712,274,79,5,42.50698107353398,0.0632911392405063,66,10.238907849829353,0.0660504536114292,0.4269054135074096,6446
PMC3882141,471,False,0.7093888248368533,0.6772243330004619,48.134181395092696,11.462858729212709,13.682678939404042,14.814196156250109,14.393591868832978,15.07176971655162,54.60047790714752,6.8895348837209305,2.978290718613544,0.7602700572506392,0.3727095688538009,0.0667286184655233,5.50462622998972,5.0,3.8431599927890177,19.79360465116279,17.0,10.9958165842891,1.6384197385812895,1.0,0.9617283082415372,6809,1311,0.1925392862388016,38382,344,206.4753787635311,4.689403960465078e+89,6.085393148799738e+85,0.0890215416558525,0.104853361017389,0.0207630417856215,0.0438619257721256,0.0364650921359979,0.0852582403322086,0.0,0.3139112379963664,0.0304957176226317,0.020243965740981,0.0149234362834155,0.008694523747729,0.1162730339994809,0.0123280560602128,0.0001297690111601,0.0995328315598235,0.0032442252790033,False,2711.0,0.861536465092136,4.9807941863483,7706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1786813722233295,0.1347861714614754,0.1075897504041813,0.0986645405620889,0.0913782029986933,0.0820543485482692,0.0069098398777489,0.002879099949062,0.0053152614444222,0.0177783545289384,0.7822678888231815,71.18849748716087,0.850245199267473,7.46031746031746,0.4127906976744186,2.857142857142857,0.6349206349206349,5.079365079365079,28.253968253968253,358,68,5,56.82539682539683,0.0735294117647058,78,12.38095238095238,0.024423294314991,0.4161947218445417,6300
PMC3248439,472,False,0.7125709981711443,0.6911244805423056,24.8989649298604,16.348802301808483,17.631426480028413,20.32478450997777,19.39798094904723,17.560673002025236,66.85807437667367,10.683127572016462,3.4736282492078585,0.96865595862868,0.3582786982677752,0.0537491242019534,5.864153294905749,5.0,3.842951024566576,26.415637860082303,23.0,15.466813081487125,1.8336189437607104,1.0,1.1804283004129092,6419,1431,0.222931920859947,38758,243,177.8949256707716,1.8146153379290487e+77,2.410808207691044e+73,0.1005712767370798,0.1022983924538328,0.0271024312475089,0.0237810548691377,0.0387936760993755,0.050617776006377,0.0,0.3317390726717151,0.0373322704928922,0.0211239537664408,0.0131526504583499,0.006908462867012,0.143217749435366,0.0070413179221469,0.0001328550551348,0.0922014082635844,0.0039856516540454,False,2111.0,0.8166600239139099,5.149196226916434,7527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266202985868072,0.1746998626677889,0.1375315642581845,0.1122358569972976,0.102600451867275,0.092743543171045,0.0106321711779559,0.0089265937181588,0.0043193195410446,0.0451707187458482,0.815408499294339,89.98704207933645,0.8772610834186642,3.0636150657776176,0.3374485596707819,2.162551811137142,0.3604253018561903,8.830419895476663,51.54081816543522,514,86,2,92.62930257704092,0.0232558139534883,55,9.911695801045234,0.1138430495430495,0.4558848003848005,5549
PMC3248433,473,False,0.7541050718934744,0.7547043155173998,43.957269900955424,13.4266456481725,14.818147625876112,16.74664492944167,17.513926724515734,15.824748882461217,61.377524761153474,9.133333333333333,3.460338108640261,0.9409806994674628,0.3721432125280003,0.053901125583314,5.576912963449908,5.0,4.125313331893457,25.35333333333333,23.0,13.188953290117034,1.6210886142519063,1.0,0.9671149117185164,3803,1091,0.2868787799105969,21872,150,124.94410333229236,1.8303520229354743e+54,4.110379570930776e+50,0.076577588142825,0.1241859420615315,0.0361554008533572,0.0435661351897597,0.0244778800808443,0.099034358859196,0.0004491354143274,0.2721760610824164,0.0291938019312822,0.0168425780372782,0.020884796766225,0.0101055468223669,0.1392319784415001,0.0145969009656411,0.0002245677071637,0.0862339995508645,0.0060633280934201,True,1687.0,0.8268582977767797,4.911744891084662,4453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504267175869997,0.0287595962745021,0.0255640855773352,0.0240052998714001,0.0228362105919488,0.0185495499006274,0.0084174428120494,0.0032734499824636,0.0042866606913214,0.0157197395014596,0.8032410856838744,83.59760043437424,0.8596100211620886,12.307692307692308,0.2933333333333333,2.797202797202797,0.0,9.790209790209792,36.64335664335664,49,13,6,13.706293706293708,0.4615384615384615,59,16.503496503496503,0.0648639242113818,0.4390157131004586,3575
PMC7541913,474,False,0.6694053853773008,0.6851168282496662,40.04630882161209,14.39463128485377,15.805488996871308,18.10156852665184,17.23098553510429,14.48337010091528,58.18515811550311,8.422222222222222,3.656682733968725,1.4727854369176854,0.3600134582442995,0.0888556551553366,5.336306031448017,4.0,3.40610029714365,27.05396825396825,23.0,17.122349873932066,1.646913869983572,1.0,1.034636250205572,8522,1643,0.1927951185167801,47312,315,260.5661694927881,1.453615620994457e+113,1.4052741888964201e+109,0.0770494972931167,0.0924207269914926,0.0182714617169373,0.0249419953596287,0.0375096674400618,0.0717324052590873,0.0,0.3016241299303944,0.0481438515081206,0.0108275328692962,0.0062838360402165,0.0337393658159319,0.169276875483372,0.0082173240525908,0.0019334880123743,0.0726024748646558,0.0254253673627223,False,2793.0,0.7817092034029389,4.573859242072699,10344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3621067769189286,0.2934208161064174,0.2484630595002696,0.2111630415243573,0.1811971957576847,0.1543951105518605,0.0085565342441128,0.0148481035412547,0.0048534963149379,0.0569412219644238,0.7717343086361491,66.29269139830589,0.8614346038329629,1.622897609914429,0.492063492063492,1.0327530244910004,0.737680731779286,5.0162289760991445,67.5715550309826,781,186,6,115.22573030392446,0.032258064516129,138,20.35998819710829,0.0295671059611151,0.3725889369207343,6778
PMC4412837,475,False,0.786548349234435,0.7622729016644922,41.83647180125038,14.291952109223557,15.689454144417418,18.05261875406879,16.406612047614367,13.108249797242491,58.23779181623442,8.457399103139014,3.4744975081773397,0.936042113066231,0.3740232676376339,0.0538810547146414,5.09845904298459,4.0,3.470072147285342,27.6457399103139,25.0,15.900618124448128,1.618653690186537,1.0,0.9864002094361892,6165,1221,0.1980535279805352,32349,223,189.32169864129307,1.6648266697836005e+82,2.3507860347127937e+78,0.1131036430386896,0.1229878565377012,0.0271109855972889,0.0405252753459474,0.0231573001976842,0.0881107031911889,0.0001412030499858,0.2764755718723524,0.0337475289466252,0.0166619598983338,0.0149675232985032,0.0072013555492798,0.1277887602372211,0.0132730866986726,0.0,0.0865574696413442,0.008189776899181,False,2463.0,0.8270262637672974,4.567777463993222,7082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1504965424010814,0.1151406436853325,0.0892476472729163,0.0862060001039879,0.0768210887537045,0.0703998336193001,0.0112306972391202,0.0125045494722612,0.0057193365569593,0.0278170008472183,0.7900490516677567,77.38193018157678,0.8559575224426226,12.005649717514125,0.3273542600896861,4.413841807909605,2.471751412429379,9.533898305084746,38.66525423728814,22,15,0,3.884180790960452,0.0,82,14.477401129943503,0.0282472188664049,0.4737061184939092,5664
PMC4412630,476,False,0.7107700125271121,0.6940903861323993,36.21037033966559,15.47195437964849,17.198921974521813,19.993566725093565,18.986375598086127,15.39394239423942,63.41776019707234,9.99342105263158,3.503534149666345,0.9099146380670236,0.3672005229433729,0.0564231451385346,5.477272727272728,5.0,3.711062613497568,29.23684210526316,25.0,18.703973980394643,1.666066606660666,1.0,1.0183336095298172,4444,1287,0.2896039603960396,25095,152,119.39017103724989,7.087490258235713e+51,1.3640281482362805e+48,0.0977675134719014,0.1068129330254041,0.025019245573518,0.0371439568899153,0.0309853733641262,0.0767898383371824,0.0,0.2975365665896843,0.0479214780600461,0.014626635873749,0.0084680523479599,0.0150115473441108,0.1379907621247113,0.0057736720554272,0.0,0.0885296381832178,0.0096227867590454,True,1686.0,0.7954195535026943,4.829676674364896,5196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069516904939359,0.0736160986516701,0.0461752151229758,0.0396368317636696,0.0296768073717731,0.0245951622738667,0.0149061589538586,0.0123314587709194,0.0113828850193102,0.0423402617397998,0.8186445303616102,96.26475937923844,0.8751724985594493,6.41025641025641,0.5723684210526315,5.384615384615384,0.2564102564102564,2.8205128205128207,52.56410256410256,156,58,3,40.0,0.0517241379310344,44,11.282051282051285,0.0160672799422799,0.4419216269841267,3900
PMC4697836,477,False,0.6994526221727332,0.6645207341896926,28.324388839768943,16.376609883530563,17.140527732334974,19.837786750433825,20.06724072268988,17.205995264979055,62.7432558034202,9.756476683937825,3.5676323959563714,1.007813341945365,0.388779521380676,0.0529351289346803,5.790202148971043,5.0,4.131694589109319,28.45077720207254,25.0,16.060085105404895,1.7687124385357855,1.0,1.136332702964544,5491,1375,0.2504097614277909,32835,193,136.84158719224467,2.6887239299961062e+59,4.116233818120186e+55,0.0739436619718309,0.1120636864666258,0.0212798530312308,0.0355174525413349,0.0439375382731169,0.028169014084507,0.0,0.3303735456215554,0.0439375382731169,0.0172994488671157,0.0091855480710349,0.0379669320269442,0.1511022657685242,0.0104102878138395,0.0015309246785058,0.080526638089406,0.0027556644213104,False,1805.0,0.7971524800979792,5.026791181873852,6532.0,0.0014569295210344,0.0,0.0,0.0,0.0,0.0,0.2211244413079275,0.1491675161399932,0.1021720379518544,0.0787265741394181,0.0700227397475103,0.0593324446535455,0.0065344102041349,0.0074753652735304,0.0054366292898402,0.0496019595835884,0.8194046306504962,94.58149988213523,0.8944018188368662,3.524229074889868,0.6321243523316062,5.506607929515419,0.881057268722467,8.81057268722467,52.863436123348016,546,104,3,120.26431718061674,0.0288461538461538,40,8.81057268722467,0.0204963289158691,0.4029120156131646,4540
PMC6678548,478,False,0.6726255851371266,0.63048212862802,21.961331384391343,19.146466846569,18.98513957837868,22.96418230103658,23.78955581255889,17.342174248265227,73.60166623832777,13.537037037037036,3.969013786866352,1.369024641376568,0.3685204098893932,0.0648371714768947,5.7761500899511695,5.0,3.827964127601904,36.02777777777778,31.0,22.394798641042517,1.7530197892572603,1.0,1.1191715023062645,3891,1460,0.375224877923413,23252,108,114.07642027853235,3.4894729995715036e+49,7.475306340127473e+45,0.0850471293916024,0.1152527849185946,0.0175664095972579,0.0353470437017994,0.0404884318766066,0.0469151670951156,0.0,0.313624678663239,0.0411311053984575,0.0162810625535561,0.0074978577549271,0.0302056555269922,0.1619537275064267,0.0047129391602399,0.0,0.0790488431876606,0.0049271636675235,True,1341.0,0.786203941730934,4.981148243359041,4668.0,0.0002570033410434,0.0,0.0,0.0,0.0,0.0,0.0457060646303674,0.0227239191382617,0.0140917810240519,0.0037627268702965,0.0,0.0,0.0070090010329054,0.0017706949977866,0.0016600265604249,0.0458440445586975,0.8354659031754295,116.97607555452018,0.8947849394440572,6.569125111973723,0.75,2.090176171991639,0.2985965959988056,3.2845625559868616,54.34458047178262,314,148,6,93.75933114362496,0.0405405405405405,59,17.61719916392953,0.1051744334097275,0.4190711739241151,3349
PMC5762632,479,False,0.7494484523584128,0.7307867551097473,33.57227458725822,15.497948604418976,16.582625659345457,19.10675232596837,19.26010745395089,16.544881494986324,63.27508500817525,9.866666666666667,3.473888659233252,1.293469207990064,0.368336376546503,0.0573395104378222,5.681517775752051,5.0,4.553000480505317,27.86031746031746,25.0,14.616782479668672,1.7137648131267091,1.0,1.1399843876658824,8776,1534,0.1747948951686417,50974,315,255.80813223450892,1.2475565922827102e+111,1.2616874921952976e+107,0.0973907766990291,0.1086165048543689,0.0219457928802589,0.0466221682847896,0.0360032362459546,0.0903114886731391,0.0,0.3133090614886731,0.0242718446601941,0.0205299352750809,0.0138551779935275,0.017799352750809,0.1090210355987055,0.0126415857605178,0.0,0.0834344660194174,0.0042475728155339,False,3599.0,0.8661003236245954,5.155137540453074,9888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517157027008913,0.0974633067488774,0.0716607465987534,0.0518899537564506,0.0437135580725152,0.033794651832987,0.0082434153206889,0.0073721600428925,0.0028148247436498,0.0261933656957928,0.76612352469348,62.53822802807787,0.8681918108036077,11.907654921020656,0.4444444444444444,4.25273390036452,0.0,9.963547995139733,31.22721749696233,181,30,8,21.992709599027947,0.2666666666666666,43,5.224787363304982,0.0465405154845155,0.4410564808524816,8230
PMC4697803,480,False,0.7252167306308236,0.7001405548941981,32.52846210476787,16.41253181337503,16.8620014878261,19.849424955853408,22.71182121768697,19.028084619782728,63.83168131473357,10.176991150442475,3.777786035968924,1.1210525391993391,0.3553658451981784,0.0545079806598381,6.085763293310463,4.0,21.27184089986804,30.95575221238938,27.0,17.570283329889236,1.688965122927387,1.0,1.447143245046042,3498,1063,0.3038879359634077,21942,113,99.95726060930846,2.575649178673548e+43,6.204888409235238e+39,0.0850397494579619,0.096844133943628,0.0168634064080944,0.036135870874488,0.0411948927969164,0.0708263069139966,0.0,0.3006504456757408,0.0609491688749698,0.0093953264273669,0.0055408335340881,0.0474584437484943,0.1532160925078294,0.0093953264273669,0.0014454348349795,0.0599855456516502,0.0050590219224283,True,1212.0,0.7627077812575284,5.285955191520116,4151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862776025236593,0.071884858044164,0.0557176656151419,0.0425078864353312,0.0294952681388012,0.0255520504731861,0.0090694006309148,0.0055205047318611,0.0066640378548895,0.06046735726331,0.7874862278921426,76.57537915031449,0.8730838000038081,5.429250084832033,0.4867256637168141,1.69664065151001,0.339328130302002,2.0359687818120125,80.08143875127249,177,34,2,60.061079063454365,0.0588235294117647,47,15.948422124194096,0.0826630291005291,0.4330601851851854,2947
PMC3884107,481,False,0.6704417424159007,0.6337857300258545,38.64200928790348,14.378502073672331,15.918478169093904,18.13193646987821,17.39795452632616,15.188856130727917,60.11672267395275,8.886227544910179,3.495285845027197,1.0745352683280336,0.3651752779802737,0.0575173973504993,5.462347160324534,4.0,3.601497666311082,26.20059880239521,24.0,15.66275951323966,1.673751571249,1.0,1.0314204855550495,8751,2068,0.2363158496171866,49272,334,230.2903505808121,1.0323536385846864e+100,1.0112191581787504e+96,0.0815946713684004,0.1089234988735429,0.0176315016162209,0.0353609560191987,0.0346752865119012,0.0482907238710941,0.0,0.3332353805465765,0.0473111960035263,0.0200803212851405,0.0071505534332451,0.0265452052110882,0.1398765794886864,0.0052894504848662,0.0002938583602703,0.086296405132726,0.0074444117935155,False,2840.0,0.8188852972867078,4.826329709080223,10209.0,0.0002283887175973,0.0,0.0,0.0,0.0,0.0,0.1822027314007493,0.131459451993301,0.092905609558176,0.0829779519674027,0.0675253371087208,0.0572178387057787,0.0024862307705588,0.0090643830176625,0.0049379305581933,0.0489763933783916,0.8246899402847956,98.353179639302,0.8963305315776232,3.0077154439649534,0.6137724550898204,5.100039231071008,0.3923107100823852,5.230809467765137,45.638812606250816,733,178,8,95.85458349679612,0.0449438202247191,72,9.415457041977248,0.036339499477197,0.3445164153629167,7647
PMC4697849,482,False,0.6819934487342835,0.6665226569835175,33.39437388134348,16.794427116234996,16.74064961099213,20.077326805643292,23.11130790692777,18.322451042324698,72.20847810065277,12.9375,3.6019503296886555,1.3651322462418556,0.3806692043673227,0.0545746377728113,5.9557801642451045,5.0,4.5337858944415865,32.979166666666664,24.0,28.11878789419788,1.6544535691724571,1.0,1.0586067263613503,3166,887,0.2801642451042325,19354,96,84.76412901355934,6.495214440194033e+36,1.7727113646817776e+33,0.0739628820960698,0.1009825327510917,0.0264737991266375,0.0346615720524017,0.0477620087336244,0.0816048034934497,0.0,0.337882096069869,0.0447598253275109,0.0171943231441048,0.0065502183406113,0.0349344978165938,0.1067139737991266,0.0065502183406113,0.0016375545851528,0.0761462882096069,0.0021834061135371,False,1120.0,0.7933951965065502,5.282205240174672,3664.0,0.0037902716361339,0.0,0.0,0.0,0.0,0.0,0.2177878626090051,0.1708489054991991,0.1225306994127068,0.1018864566648869,0.0863142907990745,0.0799074568428546,0.0152162306460224,0.0104111051788574,0.0190870261612386,0.0676855895196506,0.7669874879692011,66.88867738523263,0.8427211281830644,7.320644216691069,0.4479166666666667,4.392386530014641,0.0,1.0980966325036603,49.048316251830165,201,21,3,73.57247437774524,0.1428571428571428,23,8.41874084919473,0.0294757958431991,0.413798402334314,2732
PMC5239971,483,False,0.6573140384519801,0.6237758832673231,41.48006630789931,14.464335960023064,15.783802379968538,18.23102056505862,17.3964616567365,14.054545454545451,59.627138189506056,8.86046511627907,3.542981251046697,1.2208061438192954,0.3626191308560245,0.0467476351070975,5.256198347107438,4.0,3.3563284879963864,28.13953488372093,22.0,19.092286760290275,1.6169421487603306,1.0,1.0798502673792416,2420,863,0.3566115702479339,13117,86,72.0073009990691,1.8722915646104743e+31,6.651124563447512e+27,0.0742451154529307,0.1239786856127886,0.0134991119005328,0.0369449378330373,0.0397868561278863,0.0685612788632326,0.0,0.3179396092362344,0.0550621669626998,0.0138543516873889,0.0099467140319715,0.0298401420959147,0.1296625222024866,0.0063943161634103,0.0003552397868561,0.0753108348134991,0.0046181172291296,True,896.0,0.7996447602131439,4.65968028419183,2815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729616500161134,0.0470512407347728,0.0241701579116983,0.0209474701901385,0.0155978085723493,0.0,0.0103126007089913,0.0090235256203673,0.0038672252658717,0.0408525754884547,0.7933501896333754,88.04446570050936,0.8603014788069916,1.4278914802475011,0.6627906976744186,0.951927653498334,0.0,0.951927653498334,82.81770585435507,89,31,3,42.36078058067587,0.0967741935483871,43,20.466444550214185,0.0828986587183308,0.4745560109289618,2101
PMC5340117,484,False,0.6799988433070805,0.650897776609973,35.99267947279867,15.87608689345737,16.38947939268447,19.30720792155801,20.81252083857118,16.784127874369045,65.17772255207225,10.586206896551724,3.560804221469037,1.172566493512304,0.3737664202527295,0.0532463751547684,5.70527201346046,5.0,6.538578746669743,30.74137931034483,27.0,21.350167846249363,1.6505888951205834,1.0,1.155182155057349,3566,1053,0.2952888390353337,20899,116,99.2409858637208,1.2583821210502397e+43,3.055808938927245e+39,0.0908207867897037,0.1255463817387081,0.0199125789218067,0.0364254492472073,0.0356969402622632,0.0645944633317144,0.0,0.2957746478873239,0.046138902379796,0.0208839242350655,0.0092277804759592,0.0318115590092277,0.1323457989315201,0.0075279261777561,0.0009713453132588,0.077707625060709,0.0046138902379796,True,1355.0,0.8249150072850898,5.075036425449247,4118.0,0.0005605381165919,0.0,0.0,0.0,0.0,0.0,0.0868035670457334,0.0536284054651067,0.0407837683056532,0.0267528430008999,0.0229076331506176,0.0115356295508467,0.002045324388448,0.0048678720445062,0.0008181297553792,0.0313258863525983,0.8275987496447854,110.40357731347532,0.885858921775075,2.775208140610545,0.5,7.400555041628122,0.3083564600678384,6.167129201356769,49.95374653098983,146,41,1,45.02004316990441,0.024390243902439,78,24.051803885291395,0.0059701824655095,0.3991533155318199,3243
